"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","17389","","","","0"
"2021/2022","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","17793","","","","0"
"2022/2023","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","18748","","","","0"
"2023/2024","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","21549","","","","0"
"2024/2025","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","22993","","","","0"
"2018/2019","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1073542419","4.18","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1073542419","4.18","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1073542419","4.18","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1073542419","4.18","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1073542419","4.18","17568","","","","0"
"2023/2024","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1073542419","4.18","18090","","","","0"
"2024/2025","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1073542419","4.18","19210","","","","0"
"2006/2007","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","10630","","","","0"
"2007/2008","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","10990","","","","0"
"2008/2009","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","10973","","","","0"
"2009/2010","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","11248","","","","0"
"2010/2011","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","11660","","","","0"
"2011/2012","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","12100","","","","0"
"2012/2013","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","12372","","","","0"
"2013/2014","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","12856","","","","0"
"2014/2015","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","13212","","","","0"
"2015/2016","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","13125","","","","0"
"2016/2017","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","13669","","","","0"
"2017/2018","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","13872","","","","0"
"2018/2019","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","14657","","","","0"
"2019/2020","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","16152","","","","0"
"2020/2021","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","15713","","","","0"
"2021/2022","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","16475","","","","0"
"2022/2023","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","17253","","","","0"
"2023/2024","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","17728","","","","0"
"2024/2025","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414717","5.19","18654","","","","0"
"2006/2007","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","10795","","","","0"
"2007/2008","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","10607","","","","0"
"2008/2009","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","11469","","","","0"
"2009/2010","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","11912","","","","0"
"2010/2011","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","12232","","","","0"
"2011/2012","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","12632","","","","0"
"2012/2013","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","12968","","","","0"
"2013/2014","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","13267","","","","0"
"2014/2015","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","13666","","","","0"
"2015/2016","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","13875","","","","0"
"2016/2017","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","14815","","","","0"
"2017/2018","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","13782","","","","0"
"2018/2019","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","15865","","","","0"
"2019/2020","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","20528","","","","0"
"2020/2021","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","20607","","","","0"
"2021/2022","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","17161","","","","0"
"2022/2023","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","18088","","","","0"
"2023/2024","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","18789","","","","0"
"2024/2025","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","19627","","","","0"
"2006/2007","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","10681","","","","0"
"2007/2008","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","11324","","","","0"
"2008/2009","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","8149","","","","0"
"2009/2010","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","11172","","","","0"
"2010/2011","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","11640","","","","0"
"2011/2012","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","12023","","","","0"
"2012/2013","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","12359","","","","0"
"2013/2014","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","12747","","","","0"
"2014/2015","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","14078","","","","0"
"2015/2016","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","14371","","","","0"
"2016/2017","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","15099","","","","0"
"2017/2018","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","15792","","","","0"
"2018/2019","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","15925","","","","0"
"2019/2020","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","16396","","","","0"
"2020/2021","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","16537","","","","0"
"2021/2022","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","17283","","","","0"
"2022/2023","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","18336","","","","0"
"2023/2024","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","18065","","","","0"
"2024/2025","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","18617","","","","0"
"2006/2007","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","11398","","","","0"
"2007/2008","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","11832","","","","0"
"2008/2009","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","10850","","","","0"
"2009/2010","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","11370","","","","0"
"2010/2011","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","12970","","","","0"
"2011/2012","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","13023","","","","0"
"2012/2013","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","13520","","","","0"
"2013/2014","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","13862","","","","0"
"2014/2015","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","14192","","","","0"
"2015/2016","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","14562","","","","0"
"2016/2017","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","14967","","","","0"
"2017/2018","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","15274","","","","0"
"2018/2019","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","15444","","","","0"
"2019/2020","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","16252","","","","0"
"2020/2021","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","16501","","","","0"
"2021/2022","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","17445","","","","0"
"2022/2023","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","18152","","","","0"
"2023/2024","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","18702","","","","0"
"2024/2025","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","19458","","","","0"
"2006/2007","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","10115","","","","0"
"2007/2008","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","10583","","","","0"
"2008/2009","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","10025","","","","0"
"2009/2010","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","10275","","","","0"
"2010/2011","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","11233","","","","0"
"2011/2012","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","11546","","","","0"
"2012/2013","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","11657","","","","0"
"2013/2014","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","12090","","","","0"
"2014/2015","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","12699","","","","0"
"2015/2016","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","12422","","","","0"
"2016/2017","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","12725","","","","0"
"2017/2018","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","13651","","","","0"
"2018/2019","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","14070","","","","0"
"2019/2020","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","14605","","","","0"
"2020/2021","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","15222","","","","0"
"2021/2022","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","16317","","","","0"
"2022/2023","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","17255","","","","0"
"2023/2024","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","17463","","","","0"
"2024/2025","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","18075","","","","0"
"2006/2007","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12232","","","","0"
"2007/2008","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","13348","","","","0"
"2008/2009","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","13663","","","","0"
"2009/2010","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","11806","","","","0"
"2010/2011","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12063","","","","0"
"2011/2012","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12430","","","","0"
"2012/2013","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","16532","","","","0"
"2013/2014","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12258","","","","0"
"2014/2015","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12035","","","","0"
"2015/2016","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","11079","","","","0"
"2016/2017","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","10475","","","","0"
"2017/2018","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12644","","","","0"
"2018/2019","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12416","","","","0"
"2019/2020","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","11771","","","","0"
"2020/2021","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12713","","","","0"
"2021/2022","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","15272","","","","0"
"2022/2023","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","17490","","","","0"
"2023/2024","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","17298","","","","0"
"2024/2025","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","18967","","","","0"
"2006/2007","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","10527","","","","0"
"2007/2008","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","10867","","","","0"
"2008/2009","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","11085","","","","0"
"2009/2010","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","11261","","","","0"
"2010/2011","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","11571","","","","0"
"2011/2012","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","12037","","","","0"
"2012/2013","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","12242","","","","0"
"2013/2014","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","12564","","","","0"
"2014/2015","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","12956","","","","0"
"2015/2016","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","12796","","","","0"
"2016/2017","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","13517","","","","0"
"2017/2018","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","13257","","","","0"
"2018/2019","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","14465","","","","0"
"2019/2020","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","15294","","","","0"
"2020/2021","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","15270","","","","0"
"2021/2022","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","15885","","","","0"
"2022/2023","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","16561","","","","0"
"2023/2024","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","17007","","","","0"
"2024/2025","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","17893","","","","0"
"2006/2007","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","11277","","","","0"
"2007/2008","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","11410","","","","0"
"2008/2009","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","11602","","","","0"
"2009/2010","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","11467","","","","0"
"2010/2011","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","11860","","","","0"
"2011/2012","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","12250","","","","0"
"2012/2013","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","12467","","","","0"
"2013/2014","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","13328","","","","0"
"2014/2015","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","13598","","","","0"
"2015/2016","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","13795","","","","0"
"2016/2017","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","14216","","","","0"
"2017/2018","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","14866","","","","0"
"2018/2019","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","15565","","","","0"
"2019/2020","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","16198","","","","0"
"2020/2021","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","16353","","","","0"
"2021/2022","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","16738","","","","0"
"2022/2023","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","17279","","","","0"
"2023/2024","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","17819","","","","0"
"2024/2025","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427543","5.7","18895","","","","0"
"2006/2007","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","10402","","","","0"
"2007/2008","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","10659","","","","0"
"2008/2009","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","10289","","","","0"
"2009/2010","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","10635","","","","0"
"2010/2011","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","10924","","","","0"
"2011/2012","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","11301","","","","0"
"2012/2013","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","11389","","","","0"
"2013/2014","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","12061","","","","0"
"2014/2015","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","12710","","","","0"
"2015/2016","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","12482","","","","0"
"2016/2017","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","12783","","","","0"
"2017/2018","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","13466","","","","0"
"2018/2019","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","13960","","","","0"
"2019/2020","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","14910","","","","0"
"2020/2021","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","15733","","","","0"
"2021/2022","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","16322","","","","0"
"2022/2023","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","17048","","","","0"
"2023/2024","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","17975","","","","0"
"2024/2025","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427544","5.8","18960","","","","0"
"2006/2007","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","10754","","","","0"
"2007/2008","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","11157","","","","0"
"2008/2009","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","11250","","","","0"
"2009/2010","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","11435","","","","0"
"2010/2011","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","11716","","","","0"
"2011/2012","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","12095","","","","0"
"2012/2013","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","12300","","","","0"
"2013/2014","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","13238","","","","0"
"2014/2015","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","13498","","","","0"
"2015/2016","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","13447","","","","0"
"2016/2017","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","14140","","","","0"
"2017/2018","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","14411","","","","0"
"2018/2019","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","14180","","","","0"
"2019/2020","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","15252","","","","0"
"2020/2021","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","15822","","","","0"
"2021/2022","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","16669","","","","0"
"2022/2023","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","17522","","","","0"
"2023/2024","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","18129","","","","0"
"2024/2025","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427545","5.9","19514","","","","0"
"2018/2019","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073542420","5.10","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073542420","5.10","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073542420","5.10","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073542420","5.10","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073542420","5.10","","..","","","0"
"2023/2024","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073542420","5.10","","..","","","0"
"2024/2025","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073542420","5.10","","..","","","0"
"2006/2007","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","7843","","","","0"
"2007/2008","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","11928","","","","0"
"2008/2009","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","8149","","","","0"
"2009/2010","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","8902","","","","0"
"2010/2011","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","9121","","","","0"
"2011/2012","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","9668","","","","0"
"2012/2013","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","10628","","","","0"
"2013/2014","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","11942","","","","0"
"2014/2015","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","13532","","","","0"
"2015/2016","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","12747","","","","0"
"2016/2017","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","15473","","","","0"
"2017/2018","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","15580","","","","0"
"2018/2019","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","15587","","","","0"
"2019/2020","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","16827","","","","0"
"2020/2021","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","16983","","","","0"
"2021/2022","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","16945","","","","0"
"2022/2023","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","17637","","","","0"
"2023/2024","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","18193","","","","0"
"2024/2025","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","19153","","","","0"
"2018/2019","New Brunswick","2016A000213","Dentistry","Current dollars","75","units","0","v1073542421","5.12","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Dentistry","Current dollars","75","units","0","v1073542421","5.12","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Dentistry","Current dollars","75","units","0","v1073542421","5.12","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Dentistry","Current dollars","75","units","0","v1073542421","5.12","","..","","","0"
