"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","36330","","","","0"
"2021/2022","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","65882","","","","0"
"2022/2023","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","","..","","","0"
"2023/2024","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","57451","","","","0"
"2024/2025","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","69522","","","","0"
"2006/2007","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","12862","","","","0"
"2007/2008","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","12372","","","","0"
"2008/2009","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","13405","","","","0"
"2009/2010","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","14424","","","","0"
"2010/2011","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","15523","","","","0"
"2011/2012","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","15619","","","","0"
"2012/2013","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","15615","","","","0"
"2013/2014","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","16084","","","","0"
"2014/2015","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","16541","","","","0"
"2015/2016","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","23406","","","","0"
"2016/2017","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","17497","","","","0"
"2017/2018","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","24157","","","","0"
"2018/2019","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","23490","","","","0"
"2019/2020","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","24346","","","","0"
"2020/2021","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","25983","","","","0"
"2021/2022","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","26153","","","","0"
"2022/2023","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","28480","","","","0"
"2023/2024","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","32723","","","","0"
"2024/2025","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","36289","","","","0"
"2007/2008","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","14747","","","","0"
"2008/2009","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","14294","","","","0"
"2009/2010","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","14923","","","","0"
"2010/2011","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","15842","","","","0"
"2011/2012","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","16047","","","","0"
"2012/2013","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","16017","","","","0"
"2013/2014","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","16563","","","","0"
"2014/2015","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","17026","","","","0"
"2015/2016","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","17322","","","","0"
"2016/2017","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","17754","","","","0"
"2017/2018","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","18228","","","","0"
"2018/2019","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","18757","","","","0"
"2019/2020","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","19811","","","","0"
"2020/2021","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","21151","","","","0"
"2021/2022","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","22489","","","","0"
"2022/2023","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","24186","","","","0"
"2023/2024","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","25761","","","","0"
"2024/2025","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","27601","","","","0"
"2007/2008","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","11906","","","","0"
"2008/2009","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","14062","","","","0"
"2009/2010","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","13444","","","","0"
"2010/2011","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","14462","","","","0"
"2011/2012","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","14562","","","","0"
"2012/2013","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","15693","","","","0"
"2013/2014","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","16692","","","","0"
"2014/2015","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","17127","","","","0"
"2015/2016","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","17413","","","","0"
"2016/2017","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","17808","","","","0"
"2017/2018","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","18028","","","","0"
"2018/2019","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","18586","","","","0"
"2019/2020","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","19459","","","","0"
"2020/2021","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","21221","","","","0"
"2021/2022","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","21959","","","","0"
"2022/2023","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","22819","","","","0"
"2023/2024","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","25160","","","","0"
"2024/2025","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","27134","","","","0"
"2018/2019","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v1073542426","6.16","","..","","","0"
"2019/2020","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v1073542426","6.16","","..","","","0"
"2020/2021","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v1073542426","6.16","","..","","","0"
"2021/2022","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v1073542426","6.16","","..","","","0"
"2022/2023","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v1073542426","6.16","","..","","","0"
"2023/2024","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v1073542426","6.16","","..","","","0"
"2024/2025","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v1073542426","6.16","","..","","","0"
"2022/2023","Quebec","2016A000224","Optometry","Current dollars","75","units","0","v1566833862","6.20","","..","","","0"
"2023/2024","Quebec","2016A000224","Optometry","Current dollars","75","units","0","v1566833862","6.20","","..","","","0"
"2024/2025","Quebec","2016A000224","Optometry","Current dollars","75","units","0","v1566833862","6.20","","..","","","0"
"2006/2007","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","12536","","","","0"
"2007/2008","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","13259","","","","0"
"2008/2009","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","13507","","","","0"
"2009/2010","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","13854","","","","0"
"2010/2011","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","14500","","","","0"
"2011/2012","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","14562","","","","0"
"2012/2013","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","14562","","","","0"
"2013/2014","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","14949","","","","0"
"2014/2015","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","15345","","","","0"
"2015/2016","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","16200","","","","0"
"2016/2017","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","16565","","","","0"
"2017/2018","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","17110","","","","0"
"2018/2019","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","17628","","","","0"
"2019/2020","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","18687","","","","0"
"2020/2021","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","19891","","","","0"
"2021/2022","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","20954","","","","0"
"2022/2023","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","22455","","","","0"
"2023/2024","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","24448","","","","0"
"2024/2025","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","26411","","","","0"
"2017/2018","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","21592","","","","0"
"2018/2019","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","22174","","","","0"
"2019/2020","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","22972","","","","0"
"2020/2021","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","23684","","","","0"
"2021/2022","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","24608","","","","0"
"2022/2023","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","24855","","","","0"
"2023/2024","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","25719","","","","0"
"2024/2025","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","27817","","","","0"
"2006/2007","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","14541","","","","0"
"2007/2008","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","15745","","","","0"
"2008/2009","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","16891","","","","0"
"2009/2010","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","18048","","","","0"
"2010/2011","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","19098","","","","0"
"2011/2012","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","21037","","","","0"
"2012/2013","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","21865","","","","0"
"2013/2014","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","23688","","","","0"
"2014/2015","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","25392","","","","0"
"2015/2016","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","27627","","","","0"
"2016/2017","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","29921","","","","0"
"2017/2018","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","32380","","","","0"
"2018/2019","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","35029","","","","0"
"2019/2020","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","38108","","","","0"
"2020/2021","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","40525","","","","0"
"2021/2022","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","41744","","","","0"
"2022/2023","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","44036","","","","0"
"2023/2024","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","46300","","","","0"
"2024/2025","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414719","7.19","48270","","","","0"
"2006/2007","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","14160","","","","0"
"2007/2008","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","15343","","","","0"
"2008/2009","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","16050","","","","0"
"2009/2010","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","17302","","","","0"
"2010/2011","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","18984","","","","0"
"2011/2012","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","20662","","","","0"
"2012/2013","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","19913","","","","0"
"2013/2014","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","21820","","","","0"
"2014/2015","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","24258","","","","0"
"2015/2016","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","26501","","","","0"
"2016/2017","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","26913","","","","0"
"2017/2018","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","28531","","","","0"
"2018/2019","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","27710","","","","0"
"2019/2020","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","27558","","","","0"
"2020/2021","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","29407","","","","0"
"2021/2022","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","29311","","","","0"
"2022/2023","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","31468","","","","0"
"2023/2024","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","34074","","","","0"
"2024/2025","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","35350","","","","0"
"2006/2007","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","13368","","","","0"
"2007/2008","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","14460","","","","0"
"2008/2009","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","15130","","","","0"
"2009/2010","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","15814","","","","0"
"2010/2011","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","16659","","","","0"
"2011/2012","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","17468","","","","0"
"2012/2013","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","20363","","","","0"
"2013/2014","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","21433","","","","0"
"2014/2015","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","21442","","","","0"
"2015/2016","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","22380","","","","0"
"2016/2017","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","24120","","","","0"
"2017/2018","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","26237","","","","0"
"2018/2019","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","27401","","","","0"
"2019/2020","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","29517","","","","0"
"2020/2021","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","31175","","","","0"
"2021/2022","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","31869","","","","0"
"2022/2023","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","33185","","","","0"
"2023/2024","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","34718","","","","0"
"2024/2025","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","36126","","","","0"
"2006/2007","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","13499","","","","0"
"2007/2008","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","15348","","","","0"
"2008/2009","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","16442","","","","0"
"2009/2010","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","17677","","","","0"
"2010/2011","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","18857","","","","0"
"2011/2012","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","20501","","","","0"
"2012/2013","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","22034","","","","0"
"2013/2014","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","24490","","","","0"
"2014/2015","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","25664","","","","0"
"2015/2016","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","28731","","","","0"
"2016/2017","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","32212","","","","0"
"2017/2018","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","34722","","","","0"
"2018/2019","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","37944","","","","0"
"2019/2020","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","40632","","","","0"
"2020/2021","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","43310","","","","0"
"2021/2022","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","45661","","","","0"
"2022/2023","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","48742","","","","0"
"2023/2024","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","51703","","","","0"
"2024/2025","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","53347","","","","0"
"2006/2007","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","12938","","","","0"
"2007/2008","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","14377","","","","0"
"2008/2009","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","15367","","","","0"
"2009/2010","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","16212","","","","0"
"2010/2011","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","16999","","","","0"
"2011/2012","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","18550","","","","0"
"2012/2013","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","19461","","","","0"
"2013/2014","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","20117","","","","0"
"2014/2015","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","21690","","","","0"
"2015/2016","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","24278","","","","0"
"2016/2017","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","26401","","","","0"
"2017/2018","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","28141","","","","0"
"2018/2019","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","31019","","","","0"
"2019/2020","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","33698","","","","0"
"2020/2021","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","36059","","","","0"
"2021/2022","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","36882","","","","0"
"2022/2023","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","39960","","","","0"
"2023/2024","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","42550","","","","0"
"2024/2025","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","44243","","","","0"
"2006/2007","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","16354","","","","0"
"2007/2008","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","16461","","","","0"
"2008/2009","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","17601","","","","0"
"2009/2010","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","19785","","","","0"
"2010/2011","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","21341","","","","0"
"2011/2012","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","25419","","","","0"
"2012/2013","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","21232","","","","0"
"2013/2014","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","22915","","","","0"
"2014/2015","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","25867","","","","0"
"2015/2016","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","26689","","","","0"
"2016/2017","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","34837","","","","0"
"2017/2018","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","35623","","","","0"
"2018/2019","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","41734","","","","0"
"2019/2020","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","46205","","","","0"
"2020/2021","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","46978","","","","0"
"2021/2022","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","47890","","","","0"
"2022/2023","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","50851","","","","0"
"2023/2024","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","54554","","","","0"
"2024/2025","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","56259","","","","0"
"2006/2007","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","15100","","","","0"
"2007/2008","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","15876","","","","0"
"2008/2009","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","17278","","","","0"
"2009/2010","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","18606","","","","0"
"2010/2011","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","19221","","","","0"
"2011/2012","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","21765","","","","0"
"2012/2013","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","22567","","","","0"
"2013/2014","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","25002","","","","0"
"2014/2015","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","26429","","","","0"
"2015/2016","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","28204","","","","0"
"2016/2017","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","29693","","","","0"
"2017/2018","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","31900","","","","0"
"2018/2019","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","33829","","","","0"
"2019/2020","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","36824","","","","0"
"2020/2021","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","39392","","","","0"
"2021/2022","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","40734","","","","0"
"2022/2023","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","42925","","","","0"
"2023/2024","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","45634","","","","0"
"2024/2025","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","47799","","","","0"
"2006/2007","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","14271","","","","0"
"2007/2008","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","15623","","","","0"
"2008/2009","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","16556","","","","0"
"2009/2010","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","17671","","","","0"
"2010/2011","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","18701","","","","0"
"2011/2012","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","20613","","","","0"
"2012/2013","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","20536","","","","0"
"2013/2014","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","21898","","","","0"
"2014/2015","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","25489","","","","0"
"2015/2016","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","28687","","","","0"
"2016/2017","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","32134","","","","0"
"2017/2018","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","35283","","","","0"
"2018/2019","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","38271","","","","0"
"2019/2020","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427576","7.7","42485","","","","0"
