"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018/2019","Nova Scotia","2016A000212","Veterinary medicine","Current dollars","75","units","0","v1073542418","4.16","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Veterinary medicine","Current dollars","75","units","0","v1073542418","4.16","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Veterinary medicine","Current dollars","75","units","0","v1073542418","4.16","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Veterinary medicine","Current dollars","75","units","0","v1073542418","4.16","","..","","","0"
"2006/2007","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","13654","","","","0"
"2007/2008","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","13737","","","","0"
"2008/2009","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","13514","","","","0"
"2009/2010","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","13214","","","","0"
"2010/2011","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","13294","","","","0"
"2011/2012","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","13791","","","","0"
"2012/2013","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","14420","","","","0"
"2013/2014","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","15323","","","","0"
"2014/2015","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","14960","","","","0"
"2015/2016","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","15024","","","","0"
"2016/2017","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","15790","","","","0"
"2017/2018","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","16153","","","","0"
"2018/2019","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","16746","","","","0"
"2019/2020","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","17305","","","","0"
"2020/2021","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","17389","","","","0"
"2021/2022","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427525","4.17","17793","","","","0"
"2018/2019","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1073542419","4.18","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1073542419","4.18","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1073542419","4.18","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1073542419","4.18","","..","","","0"
"2006/2007","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","7843","","","","0"
"2007/2008","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","11928","","","","0"
"2008/2009","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","8149","","","","0"
"2009/2010","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","8902","","","","0"
"2010/2011","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","9121","","","","0"
"2011/2012","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","9668","","","","0"
"2012/2013","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","10628","","","","0"
"2013/2014","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","11942","","","","0"
"2014/2015","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","13532","","","","0"
"2015/2016","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","12747","","","","0"
"2016/2017","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","15473","","","","0"
"2017/2018","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","15580","","","","0"
"2018/2019","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","15587","","","","0"
"2019/2020","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","16827","","","","0"
"2020/2021","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","16983","","","","0"
"2021/2022","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427535","5.11","16945","","","","0"
"2018/2019","New Brunswick","2016A000213","Dentistry","Current dollars","75","units","0","v1073542421","5.12","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Dentistry","Current dollars","75","units","0","v1073542421","5.12","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Dentistry","Current dollars","75","units","0","v1073542421","5.12","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Dentistry","Current dollars","75","units","0","v1073542421","5.12","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Medicine","Current dollars","75","units","0","v1073542422","5.13","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Medicine","Current dollars","75","units","0","v1073542422","5.13","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Medicine","Current dollars","75","units","0","v1073542422","5.13","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Medicine","Current dollars","75","units","0","v1073542422","5.13","","..","","","0"
"2007/2008","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","9460","","","","0"
"2008/2009","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","8626","","","","0"
"2009/2010","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","8288","","","","0"
"2010/2011","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","8487","","","","0"
"2011/2012","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","8823","","","","0"
"2012/2013","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","9545","","","","0"
"2013/2014","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","10562","","","","0"
"2014/2015","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","10683","","","","0"
"2015/2016","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","10689","","","","0"
"2016/2017","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","11086","","","","0"
"2017/2018","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","11361","","","","0"
"2018/2019","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","11929","","","","0"
"2019/2020","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","13402","","","","0"
"2020/2021","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","14300","","","","0"
"2021/2022","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427536","5.14","15575","","","","0"
"2018/2019","New Brunswick","2016A000213","Pharmacy","Current dollars","75","units","0","v1073542423","5.15","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Pharmacy","Current dollars","75","units","0","v1073542423","5.15","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Pharmacy","Current dollars","75","units","0","v1073542423","5.15","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Pharmacy","Current dollars","75","units","0","v1073542423","5.15","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Veterinary medicine","Current dollars","75","units","0","v1073542424","5.16","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Veterinary medicine","Current dollars","75","units","0","v1073542424","5.16","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Veterinary medicine","Current dollars","75","units","0","v1073542424","5.16","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Veterinary medicine","Current dollars","75","units","0","v1073542424","5.16","","..","","","0"
"2006/2007","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","10795","","","","0"
"2007/2008","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","9758","","","","0"
"2008/2009","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","9263","","","","0"
"2009/2010","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","9090","","","","0"
"2010/2011","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","9315","","","","0"
"2011/2012","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","9666","","","","0"
"2012/2013","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","10514","","","","0"
"2013/2014","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","11075","","","","0"
"2014/2015","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","12614","","","","0"
"2015/2016","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","13213","","","","0"
"2016/2017","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","13227","","","","0"
"2017/2018","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","13353","","","","0"
"2018/2019","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","13535","","","","0"
"2019/2020","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","13750","","","","0"
"2020/2021","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","14675","","","","0"
"2021/2022","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427537","5.17","15964","","","","0"
"2018/2019","New Brunswick","2016A000213","Personal, protective and transportation services","Current dollars","75","units","0","v1073542425","5.18","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Personal, protective and transportation services","Current dollars","75","units","0","v1073542425","5.18","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Personal, protective and transportation services","Current dollars","75","units","0","v1073542425","5.18","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Personal, protective and transportation services","Current dollars","75","units","0","v1073542425","5.18","","..","","","0"
"2006/2007","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","13275","","","","0"
"2007/2008","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","14673","","","","0"
"2008/2009","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","14958","","","","0"
"2009/2010","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","15337","","","","0"
"2010/2011","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","16147","","","","0"
"2011/2012","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","16246","","","","0"
"2012/2013","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","16237","","","","0"
"2013/2014","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","16634","","","","0"
"2014/2015","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","17026","","","","0"
"2015/2016","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","17492","","","","0"
"2016/2017","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","17746","","","","0"
"2017/2018","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","18225","","","","0"
"2018/2019","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","18738","","","","0"
"2019/2020","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","19826","","","","0"
"2020/2021","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","20759","","","","0"
"2021/2022","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427548","6.11","21808","","","","0"
"2007/2008","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","20242","","","","0"
"2008/2009","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","15937","","","","0"
"2009/2010","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","17018","","","","0"
"2010/2011","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","18314","","","","0"
"2011/2012","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","18969","","","","0"
"2012/2013","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","18969","","","","0"
"2013/2014","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","19474","","","","0"
"2014/2015","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","21136","","","","0"
"2015/2016","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","29533","","","","0"
"2016/2017","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","30570","","","","0"
"2017/2018","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","31396","","","","0"
"2018/2019","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","32244","","","","0"
"2019/2020","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","34226","","","","0"
"2020/2021","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","36330","","","","0"
"2021/2022","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427549","6.12","65882","","","","0"
"2006/2007","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","12862","","","","0"
"2007/2008","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","12372","","","","0"
"2008/2009","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","13405","","","","0"
"2009/2010","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","14424","","","","0"
"2010/2011","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","15523","","","","0"
"2011/2012","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","15619","","","","0"
"2012/2013","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","15615","","","","0"
"2013/2014","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","16084","","","","0"
"2014/2015","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","16541","","","","0"
"2015/2016","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","23406","","","","0"
"2016/2017","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","17497","","","","0"
"2017/2018","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","24157","","","","0"
"2018/2019","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","23490","","","","0"
"2019/2020","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","24346","","","","0"
"2020/2021","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","25983","","","","0"
"2021/2022","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427550","6.13","26153","","","","0"
"2007/2008","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","14747","","","","0"
"2008/2009","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","14294","","","","0"
"2009/2010","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","14923","","","","0"
"2010/2011","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","15842","","","","0"
"2011/2012","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","16047","","","","0"
"2012/2013","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","16017","","","","0"
"2013/2014","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","16563","","","","0"
"2014/2015","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","17026","","","","0"
"2015/2016","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","17322","","","","0"
"2016/2017","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","17754","","","","0"
"2017/2018","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","18228","","","","0"
"2018/2019","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","18757","","","","0"
"2019/2020","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","19811","","","","0"
"2020/2021","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","21151","","","","0"
"2021/2022","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427551","6.14","22489","","","","0"
"2007/2008","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","11906","","","","0"
"2008/2009","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","14062","","","","0"
"2009/2010","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","13444","","","","0"
"2010/2011","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","14462","","","","0"
"2011/2012","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","14562","","","","0"
"2012/2013","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","15693","","","","0"
"2013/2014","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","16692","","","","0"
"2014/2015","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","17127","","","","0"
"2015/2016","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","17413","","","","0"
"2016/2017","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","17808","","","","0"
"2017/2018","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","18028","","","","0"
"2018/2019","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","18586","","","","0"
"2019/2020","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","19459","","","","0"
"2020/2021","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","21221","","","","0"
"2021/2022","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427552","6.15","21959","","","","0"
"2018/2019","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v1073542426","6.16","","..","","","0"
"2019/2020","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v1073542426","6.16","","..","","","0"
"2020/2021","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v1073542426","6.16","","..","","","0"
"2021/2022","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v1073542426","6.16","","..","","","0"
"2006/2007","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","12536","","","","0"
"2007/2008","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","13259","","","","0"
"2008/2009","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","13507","","","","0"
"2009/2010","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","13854","","","","0"
"2010/2011","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","14500","","","","0"
"2011/2012","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","14562","","","","0"
"2012/2013","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","14562","","","","0"
"2013/2014","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","14949","","","","0"
"2014/2015","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","15345","","","","0"
"2015/2016","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","16200","","","","0"
"2016/2017","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","16565","","","","0"
"2017/2018","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","17110","","","","0"
"2018/2019","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","17628","","","","0"
"2019/2020","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","18687","","","","0"
"2020/2021","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","19891","","","","0"
"2021/2022","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427553","6.17","20954","","","","0"
"2017/2018","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","21592","","","","0"
"2018/2019","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","22174","","","","0"
"2019/2020","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","22972","","","","0"
"2020/2021","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","23684","","","","0"
"2021/2022","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v1001399420","6.18","24608","","","","0"
"2006/2007","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","12328","","","","0"
"2007/2008","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","13656","","","","0"
"2008/2009","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","15989","","","","0"
"2009/2010","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","16600","","","","0"
"2010/2011","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","17392","","","","0"
"2011/2012","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","16425","","","","0"
"2012/2013","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","19178","","","","0"
"2013/2014","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","19923","","","","0"
"2014/2015","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","21423","","","","0"
"2015/2016","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","24347","","","","0"
"2016/2017","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","25624","","","","0"
"2017/2018","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","28282","","","","0"
"2018/2019","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","30869","","","","0"
"2019/2020","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","34047","","","","0"
"2020/2021","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","36742","","","","0"
"2021/2022","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427564","7.11","38624","","","","0"
"2007/2008","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","41952","","","","0"
"2008/2009","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","43447","","","","0"
"2009/2010","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","45092","","","","0"
"2010/2011","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","47094","","","","0"
"2011/2012","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","50721","","","","0"
"2012/2013","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","51934","","","","0"
"2013/2014","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","54714","","","","0"
"2014/2015","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","57611","","","","0"
"2015/2016","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","62161","","","","0"
"2016/2017","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","67508","","","","0"
"2017/2018","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","72558","","","","0"
"2018/2019","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","78620","","","","0"
"2019/2020","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","85908","","","","0"
"2020/2021","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","93861","","","","0"
"2021/2022","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427565","7.12","101371","","","","0"
"2006/2007","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","34992","","","","0"
"2007/2008","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","50434","","","","0"
"2008/2009","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","61632","","","","0"
"2009/2010","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","75511","","","","0"
"2010/2011","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","78263","","","","0"
"2011/2012","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","74302","","","","0"
"2012/2013","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","64027","","","","0"
"2013/2014","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","77255","","","","0"
"2014/2015","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","81994","","","","0"
"2015/2016","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","85218","","","","0"
"2016/2017","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","86457","","","","0"
"2017/2018","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427566","7.13","83920","","","","0"
