"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006/2007","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12746","","","","0"
"2007/2008","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12390","","","","0"
"2008/2009","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12314","","","","0"
"2009/2010","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12444","","","","0"
"2010/2011","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12444","","","","0"
"2011/2012","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","12896","","","","0"
"2012/2013","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","13347","","","","0"
"2013/2014","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","13931","","","","0"
"2014/2015","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","14334","","","","0"
"2015/2016","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","14790","","","","0"
"2016/2017","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","15573","","","","0"
"2017/2018","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","16202","","","","0"
"2018/2019","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","16999","","","","0"
"2019/2020","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","17815","","","","0"
"2020/2021","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","18923","","","","0"
"2021/2022","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427528","4.4","19748","","","","0"
"2006/2007","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","18116","","","","0"
"2007/2008","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","18926","","","","0"
"2008/2009","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","18926","","","","0"
"2009/2010","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","","..","","","0"
"2010/2011","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","","..","","","0"
"2011/2012","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","","..","","","0"
"2012/2013","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","","..","","","0"
"2013/2014","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","21580","","","","0"
"2014/2015","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","22228","","","","0"
"2015/2016","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","22896","","","","0"
"2016/2017","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","23584","","","","0"
"2017/2018","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","24294","","","","0"
"2018/2019","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","25024","","","","0"
"2019/2020","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","26510","","","","0"
"2020/2021","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","28041","","","","0"
"2021/2022","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427529","4.5","29616","","","","0"
"2006/2007","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","11870","","","","0"
"2007/2008","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","11685","","","","0"
"2008/2009","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","11740","","","","0"
"2009/2010","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","11732","","","","0"
"2010/2011","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","11732","","","","0"
"2011/2012","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","12102","","","","0"
"2012/2013","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","12558","","","","0"
"2013/2014","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","13050","","","","0"
"2014/2015","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","13482","","","","0"
"2015/2016","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","14030","","","","0"
"2016/2017","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","15103","","","","0"
"2017/2018","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","16143","","","","0"
"2018/2019","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","17285","","","","0"
"2019/2020","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","18069","","","","0"
"2020/2021","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","19073","","","","0"
"2021/2022","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427530","4.6","19694","","","","0"
"2006/2007","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","12750","","","","0"
"2007/2008","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","13560","","","","0"
"2008/2009","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","13560","","","","0"
"2009/2010","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","13560","","","","0"
"2010/2011","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","13560","","","","0"
"2011/2012","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","14220","","","","0"
"2012/2013","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","14451","","","","0"
"2013/2014","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","15087","","","","0"
"2014/2015","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","15540","","","","0"
"2015/2016","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","16008","","","","0"
"2016/2017","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","16488","","","","0"
"2017/2018","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","16983","","","","0"
"2018/2019","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","17493","","","","0"
"2019/2020","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","18752","","","","0"
"2020/2021","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","20049","","","","0"
"2021/2022","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427520","4.10","21384","","","","0"
"2006/2007","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","10795","","","","0"
"2007/2008","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","10607","","","","0"
"2008/2009","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","11469","","","","0"
"2009/2010","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","11912","","","","0"
"2010/2011","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","12232","","","","0"
"2011/2012","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","12632","","","","0"
"2012/2013","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","12968","","","","0"
"2013/2014","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","13267","","","","0"
"2014/2015","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","13666","","","","0"
"2015/2016","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","13875","","","","0"
"2016/2017","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","14815","","","","0"
"2017/2018","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","13782","","","","0"
"2018/2019","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","15865","","","","0"
"2019/2020","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","20528","","","","0"
"2020/2021","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","20607","","","","0"
"2021/2022","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427534","5.1","17161","","","","0"
"2006/2007","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","10681","","","","0"
"2007/2008","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","11324","","","","0"
"2008/2009","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","8149","","","","0"
"2009/2010","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","11172","","","","0"
"2010/2011","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","11640","","","","0"
"2011/2012","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","12023","","","","0"
"2012/2013","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","12359","","","","0"
"2013/2014","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","12747","","","","0"
"2014/2015","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","14078","","","","0"
"2015/2016","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","14371","","","","0"
"2016/2017","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","15099","","","","0"
"2017/2018","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","15792","","","","0"
"2018/2019","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","15925","","","","0"
"2019/2020","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","16396","","","","0"
"2020/2021","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","16537","","","","0"
"2021/2022","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427538","5.2","17283","","","","0"
"2006/2007","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","11398","","","","0"
"2007/2008","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","11832","","","","0"
"2008/2009","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","10850","","","","0"
"2009/2010","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","11370","","","","0"
"2010/2011","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","12970","","","","0"
"2011/2012","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","13023","","","","0"
"2012/2013","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","13520","","","","0"
"2013/2014","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","13862","","","","0"
"2014/2015","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","14192","","","","0"
"2015/2016","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","14562","","","","0"
"2016/2017","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","14967","","","","0"
"2017/2018","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","15274","","","","0"
"2018/2019","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","15444","","","","0"
"2019/2020","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","16252","","","","0"
"2020/2021","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","16501","","","","0"
"2021/2022","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427539","5.3","17445","","","","0"
"2006/2007","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","10115","","","","0"
"2007/2008","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","10583","","","","0"
"2008/2009","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","10025","","","","0"
"2009/2010","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","10275","","","","0"
"2010/2011","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","11233","","","","0"
"2011/2012","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","11546","","","","0"
"2012/2013","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","11657","","","","0"
"2013/2014","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","12090","","","","0"
"2014/2015","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","12699","","","","0"
"2015/2016","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","12422","","","","0"
"2016/2017","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","12725","","","","0"
"2017/2018","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","13651","","","","0"
"2018/2019","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","14070","","","","0"
"2019/2020","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","14605","","","","0"
"2020/2021","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","15222","","","","0"
"2021/2022","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427540","5.4","16317","","","","0"
"2006/2007","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12232","","","","0"
"2007/2008","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","13348","","","","0"
"2008/2009","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","13663","","","","0"
"2009/2010","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","11806","","","","0"
"2010/2011","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12063","","","","0"
"2011/2012","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12430","","","","0"
"2012/2013","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","16532","","","","0"
"2013/2014","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12258","","","","0"
"2014/2015","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12035","","","","0"
"2015/2016","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","11079","","","","0"
"2016/2017","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","10475","","","","0"
"2017/2018","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12644","","","","0"
"2018/2019","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12416","","","","0"
"2019/2020","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","11771","","","","0"
"2020/2021","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","12713","","","","0"
"2021/2022","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427541","5.5","15272","","","","0"
"2006/2007","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","10527","","","","0"
"2007/2008","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","10867","","","","0"
"2008/2009","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","11085","","","","0"
"2009/2010","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","11261","","","","0"
"2010/2011","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","11571","","","","0"
"2011/2012","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","12037","","","","0"
"2012/2013","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","12242","","","","0"
"2013/2014","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","12564","","","","0"
"2014/2015","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","12956","","","","0"
"2015/2016","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","12796","","","","0"
"2016/2017","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","13517","","","","0"
"2017/2018","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","13257","","","","0"
"2018/2019","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","14465","","","","0"
"2019/2020","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","15294","","","","0"
"2020/2021","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","15270","","","","0"
"2021/2022","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427542","5.6","15885","","","","0"
"2018/2019","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073542420","5.10","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073542420","5.10","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073542420","5.10","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073542420","5.10","","..","","","0"
"2006/2007","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","11489","","","","0"
"2007/2008","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","12072","","","","0"
"2008/2009","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","13102","","","","0"
"2009/2010","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","13753","","","","0"
"2010/2011","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","14462","","","","0"
"2011/2012","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","14562","","","","0"
"2012/2013","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","14562","","","","0"
"2013/2014","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","14950","","","","0"
"2014/2015","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","15341","","","","0"
"2015/2016","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","15654","","","","0"
"2016/2017","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","15784","","","","0"
"2017/2018","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","16217","","","","0"
"2018/2019","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","16881","","","","0"
"2019/2020","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","17964","","","","0"
"2020/2021","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","19693","","","","0"
"2021/2022","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427546","6.1","20841","","","","0"
"2006/2007","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","12301","","","","0"
"2007/2008","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","12993","","","","0"
"2008/2009","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","13300","","","","0"
"2009/2010","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","14426","","","","0"
"2010/2011","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","15384","","","","0"
"2011/2012","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","15483","","","","0"
"2012/2013","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","15512","","","","0"
"2013/2014","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","15847","","","","0"
"2014/2015","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","16362","","","","0"
"2015/2016","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","17059","","","","0"
"2016/2017","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","17037","","","","0"
"2017/2018","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","17690","","","","0"
"2018/2019","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","18185","","","","0"
"2019/2020","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","19357","","","","0"
"2020/2021","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","21250","","","","0"
"2021/2022","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427554","6.2","22207","","","","0"
"2006/2007","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","12002","","","","0"
"2007/2008","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","12070","","","","0"
"2008/2009","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","12695","","","","0"
"2009/2010","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","13693","","","","0"
"2010/2011","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","14462","","","","0"
"2011/2012","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","14562","","","","0"
"2012/2013","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","14562","","","","0"
"2013/2014","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","14950","","","","0"
"2014/2015","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","15345","","","","0"
"2015/2016","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","15766","","","","0"
"2016/2017","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","16042","","","","0"
"2017/2018","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","16477","","","","0"
"2018/2019","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","16856","","","","0"
"2019/2020","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","17893","","","","0"
"2020/2021","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","19844","","","","0"
"2021/2022","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427555","6.3","22261","","","","0"
"2006/2007","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","12219","","","","0"
"2007/2008","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","12337","","","","0"
"2008/2009","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","12717","","","","0"
"2009/2010","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","13622","","","","0"
"2010/2011","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","14462","","","","0"
"2011/2012","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","14581","","","","0"
"2012/2013","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","14575","","","","0"
"2013/2014","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","14950","","","","0"
"2014/2015","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","15339","","","","0"
"2015/2016","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","19030","","","","0"
"2016/2017","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","19445","","","","0"
"2017/2018","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","20243","","","","0"
"2018/2019","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","21868","","","","0"
"2019/2020","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","23528","","","","0"
"2020/2021","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","26282","","","","0"
"2021/2022","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427556","6.4","27642","","","","0"
"2006/2007","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","12374","","","","0"
"2007/2008","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","13577","","","","0"
"2008/2009","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","13993","","","","0"
"2009/2010","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","15635","","","","0"
"2010/2011","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","16991","","","","0"
"2011/2012","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","18932","","","","0"
"2012/2013","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","19682","","","","0"
"2013/2014","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","22449","","","","0"
"2014/2015","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","22396","","","","0"
